Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
3.0460921843687374,-0.054296084964982685,-1.0018998888633412,-0.05196402554176349,3.0460921843687374,-0.4483327556545538,-0.9011710443561327,-0.042465389684173786
3.066132264529058,-0.050379034519202545,-1.0052875415439142,0.09470426015711486,3.066132264529058,-0.4483302346869817,-0.9011721371011121,0.04268843723822376
3.0861723446893787,-0.050500323034837896,-0.9904400117896648,-0.13397311586038518,3.0861723446893787,-0.4466239453748677,-0.9019104354380721,0.12752055080223884
3.106212424849699,-0.05574869848154252,-0.993590006737224,0.190857505552132,3.106212424849699,-0.44322334580622175,-0.9033740152471144,0.21173066808317553
3.12625250501002,-0.04285072361391035,-1.0020797054509414,0.15314429248825556,3.12625250501002,-0.4381438959420797,-0.9055406922459494,0.29502022707575326
3.1462925851703405,-0.049610650686421606,-0.9873871745249624,-0.3665194923860251,3.1462925851703405,-0.43140701787757035,-0.9083783054574761,0.37709276920312546
3.1663326653306614,-0.057540883629382346,-0.9937609941502531,0.04722634512343227,3.1663326653306614,-0.42304005114688276,-0.9118451102486285,0.457654344785072
3.186372745490982,-0.04771781120251689,-1.000323909247587,0.06065810035218422,3.186372745490982,-0.41307619547258195,-0.9158902851965159,0.5364140730017279
3.2064128256513023,-0.05510969724252129,-1.0112354515656128,0.05871805219492576,3.2064128256513023,-0.4015544447251533,-0.9204545521797008,0.6130847204008824
3.226452905811623,-0.045364382256828116,-0.9873302978498497,0.3169353092849172,3.226452905811623,-0.38851950737482005,-0.9254709121617942,0.6873834342549979
3.2464929859719436,-0.04240687923510961,-1.0057864740935574,-0.14183005702403428,3.2464929859719436,-0.37402170631350246,-0.9308654986828047,0.7590326147458635
3.2665330661322645,-0.051048953680637374,-1.0071252541382558,0.04185263489115876,3.2665330661322645,-0.3581168722920432,-0.9365585412312271,0.8277608251479405
3.286573146292585,-0.040729418918831105,-0.9938500944341315,0.22707035846571944,3.286573146292585,-0.3408661976362054,-0.9424654461599409,0.8933039693676663
3.306613226452906,-0.0419479373092661,-0.9868328731814185,0.06206573127985271,3.306613226452906,-0.32233609183933276,-0.9484979722337002,0.9554064160357936
3.3266533066132262,-0.03824181445871687,-0.9921819191228927,0.2708230336135591,3.3266533066132262,-0.302597983330105,-0.9545655093903479,1.0138224060544818
3.346693386773547,-0.031093306703512152,-0.9963573098664225,-0.04198392727667155,3.346693386773547,-0.2817281217307339,-0.9605764272968925,1.0683174011258574
3.3667334669338675,-0.03992453699485565,-0.9962775697411221,-0.23450130642362765,3.3667334669338675,-0.2598073277614359,-0.966439492482181,1.1186696093096584
3.3867735470941884,-0.0404921566603708,-0.9950586911454772,0.020249305435533382,3.3867735470941884,-0.23692072731178776,-0.9720653198297998,1.1646715067261981
3.406813627254509,-0.03911294158661788,-0.9956045732984051,0.0967901545896851,3.406813627254509,-0.21315745198150582,-0.9773678384569456,1.2061313623872736
